,Country Name,Country Code,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
85,Jordan,JOR,9934.0,9781.2,11925.3,12203.8,12994.3,13604.1,13868.3,14373.6,14616.0,14630.8,16268.1,16250.9,16873.5,17309.8,18580.9,19869.0,20167.0,21090.3,20009.0,20665.0,20196.8,20756.3,24123.3,23803.7,25553.1,25309.1,24824.0,26153.8,24777.0,24627.5
86,Japan,JPN,1090534.0,1103984.0,1115059.0,1107610.0,1160780.0,1171012.0,1184674.0,1172630.0,1130307.0,1165316.0,1182607.0,1170384.0,1206595.0,1214947.0,1209849.0,1212821.0,1189524.0,1225069.0,1158222.0,1100984.0,1156480.0,1213515.0,1253614.0,1262775.0,1217119.0,1179445.0,1167792.0,1155235.0,1116153.0,1081572.0
87,Kazakhstan,KAZ,237250.9,246366.0,253841.5,219244.9,199168.8,175236.4,153393.3,132238.8,135836.3,122647.4,120149.7,117441.2,131064.2,146139.1,158026.5,169214.3,185296.0,198389.5,242035.0,213614.3,229700.1,245452.6,244596.7,260013.3,209227.8,190726.9,202152.6,214582.5,216604.8,212107.9
88,Kenya,KEN,6137.2,5892.3,5954.7,5864.2,5866.8,6367.4,6967.9,6640.1,7161.8,7485.2,8320.4,7614.8,7420.9,6528.7,7436.0,8324.6,9298.9,9367.8,9910.4,11708.7,12640.8,13034.5,12150.0,14103.7,15148.9,17214.1,19113.3,18984.0,17493.8,22281.7
89,Kyrgyz Republic,KGZ,22762.3,20422.9,13803.2,10114.8,6547.1,4598.9,5772.8,5693.4,6035.9,4790.8,4670.6,3966.7,4968.7,5585.8,5557.6,5302.5,5320.8,6469.7,7507.6,6761.9,6352.7,7623.8,10057.7,9379.5,9707.6,10267.6,9700.8,9429.2,11247.7,10046.7
90,Cambodia,KHM,1260.416,1304.384,1348.352,1384.992,1481.907,1470.8,1529.8,1640.6,1882.2,1907.1,1963.0,2152.6,2210.9,2378.2,2377.8,2657.5,2963.0,3660.73,4055.5,4745.0,5140.8,5363.7,5673.9,5737.6,6947.2,8432.6,11066.4,12686.4,14578.0,16177.4
91,Kiribati,KIR,23.1,23.7,24.1,27.9,26.0,28.8,33.2,30.6,31.3,31.9,34.8,33.1,42.1,44.9,53.0,69.2,74.2,60.8,63.0,57.7,53.9,53.9,57.5,63.9,60.6,62.1,67.8,87.2,86.6,86.9
92,St. Kitts and Nevis,KNA,110.8,112.6,154.5,138.3,146.7,154.0,154.5,162.9,181.5,183.5,190.6,206.1,234.3,227.1,235.9,219.6,231.9,246.2,246.0,702.8,241.3,278.6,339.7,227.5,228.7,238.0,245.0,243.5,245.8,248.8
93,"Korea, Rep.",KOR,247675.8,274792.7,297049.9,327604.4,354277.1,385406.0,409990.3,431637.6,366567.2,401878.5,456657.0,471532.6,463004.7,465698.9,485909.6,481002.1,487852.1,503693.8,514924.5,526639.5,575215.7,598480.8,600316.3,599601.4,588088.6,607827.1,615882.2,626626.8,630638.3,610788.5
94,Kuwait,KWT,29127.4,7823.19,23045.0,30740.6,36668.3,36245.8,35625.5,37303.0,42130.9,45739.1,49835.1,53186.0,55590.7,58117.2,61914.2,69906.9,72434.3,70596.3,75844.2,77651.6,80723.1,83288.9,85314.2,87361.6,85573.7,89020.2,91549.3,90727.0,91387.5,92648.2
95,Lao PDR,LAO,512.96,545.936,595.573,610.268,638.32,674.952,781.461,826.369,852.378,878.108,903.07,997.81,1105.48,1151.44,1211.21,1257.28,1642.8,1734.3,2048.2,2537.5,2877.1,3043.0,3271.9,4160.8,4344.5,8875.9,15702.2,19054.5,19357.8,18709.9
96,Lebanon,LBN,5622.1,7039.89,7021.4,10326.3,11274.4,13304.9,14123.6,16127.5,16255.4,17035.0,15672.8,16890.9,16836.2,17414.9,17879.3,17278.9,16233.7,15039.6,18646.0,21902.7,20864.3,21175.1,23470.1,23244.5,25151.0,27014.1,27811.5,29321.5,27788.1,27946.5
97,Liberia,LBR,452.62,373.62,401.174,419.469,417.724,421.137,435.002,453.643,489.955,399.274,428.21,453.77,448.46,479.987,562.57,672.0,689.55,642.27,543.16,537.64,733.26,852.68,953.35,915.81,1217.8,1259.9,1410.29,1278.7,1127.9,1182.0
98,Libya,LBY,28597.6,28815.7,26339.1,30584.6,38642.5,43481.4,45428.7,42196.6,41895.2,43216.6,44717.8,44450.8,45590.2,48924.3,48462.2,52992.3,52919.0,49389.3,53269.4,56398.4,59553.5,41949.4,57625.6,58610.5,58001.8,51327.1,50951.0,55160.9,56621.5,56795.7
99,St. Lucia,LCA,188.0,196.1,298.7,289.2,311.0,335.2,342.0,345.5,391.1,394.4,385.9,421.9,433.4,445.8,448.7,443.5,475.7,482.5,494.7,1365.4,534.5,591.1,751.8,507.1,506.6,502.0,506.4,532.1,529.2,535.7
100,Liechtenstein,LIE,198.968,206.326,206.948,215.032,201.109,204.2,205.959,218.366,229.228,226.555,216.849,214.66,220.008,229.34,229.372,228.953,231.075,200.738,219.474,205.331,190.782,176.737,185.271,192.495,161.176,159.621,149.547,155.279,142.307,148.4
101,Sri Lanka,LKA,3839.2,3985.4,5248.3,5091.3,5766.8,5816.4,8355.3,8340.5,8608.4,9496.3,10928.9,10848.0,11385.2,12412.3,12868.2,13984.4,12404.9,13591.6,12810.7,12291.4,13071.8,15423.5,16847.0,14478.2,17599.4,20362.6,21926.6,23361.2,21691.3,23782.4
102,Lesotho,LSO,344.0,347.6,353.8,358.4,361.8,368.0,373.1,379.3,386.4,389.2,394.0,397.9,406.0,405.7,425.7,431.5,426.2,438.1,459.2,526.3,546.5,573.4,622.5,608.6,605.1,649.8,689.3,696.3,731.4,769.8
103,Lithuania,LTU,32215.2,34286.9,19982.4,15736.2,14812.4,13742.2,14232.2,13923.6,14706.4,12245.7,10514.2,11153.6,11221.7,11230.6,11914.3,12827.3,13017.3,13208.1,13064.5,11691.3,12603.7,11845.1,11926.5,11329.6,10863.6,11068.6,11202.4,11222.0,11652.5,11730.3
104,Luxembourg,LUX,11285.0,11753.4,11435.5,11645.3,10810.6,8659.9,8736.8,8242.2,7565.5,7920.3,8556.7,9118.5,9818.3,10241.6,11659.8,11912.9,11717.2,11114.4,11022.5,10442.8,11034.9,10903.8,10692.2,10153.0,9648.0,9134.2,8853.4,8997.8,9318.1,9489.2
105,Latvia,LVA,18777.4,17201.5,13974.8,11757.31,10223.5,8996.82,9009.4,8528.6,8132.5,7548.9,6929.57,7357.2,7352.2,7593.2,7616.5,7715.0,8199.9,8531.8,8105.9,7364.1,8518.1,7897.3,7570.7,7452.4,7282.3,7315.9,7145.3,7116.7,7785.2,7569.2
106,Morocco,MAR,21497.8,23119.0,24879.0,25577.0,27712.5,28791.8,28484.7,29903.8,30634.6,32198.7,32876.5,36273.0,37470.0,37251.1,40993.0,43579.9,44997.4,46353.8,48633.4,48752.9,51755.9,55942.7,58076.0,57592.2,58691.7,60411.5,60316.0,63522.7,64963.7,71479.0
107,Moldova,MDA,30532.1,24599.5,20322.2,17414.1,14138.2,12141.5,10402.7,9580.4,8649.1,7352.4,6709.6,7017.8,7182.4,7765.4,7775.9,8175.6,7975.1,8139.2,8150.0,7638.1,8295.1,8344.5,8137.3,7181.5,7712.2,8020.6,8143.0,8064.0,8540.0,8859.4
108,Madagascar,MDG,891.13,952.69,964.66,996.72,1213.12,1371.8,1308.3,1419.42,1626.94,1669.63,1654.02,1669.04,1121.93,1553.4,1645.54,1709.64,1637.09,1723.1,1780.34,1686.22,1869.8,2193.89,2741.74,2930.23,3010.62,3284.62,3181.72,3473.25,3350.17,4120.47
109,Maldives,MDV,156.7,159.6,225.1,202.6,204.6,261.4,281.6,338.3,311.0,429.9,462.8,482.0,615.4,529.4,746.6,721.3,874.8,866.5,870.5,911.8,958.3,1008.1,1140.9,1131.9,1368.2,1373.8,1756.7,1858.9,2103.4,2109.6
110,Mexico,MEX,269575.5,287995.8,291682.6,300667.5,326504.9,306842.3,322699.3,342478.6,365142.6,355178.5,379176.1,378830.7,386004.7,404692.3,414102.1,432187.5,448302.9,457121.2,459548.3,448372.7,462869.7,478403.7,486454.5,475737.7,462240.4,471632.9,473314.9,471578.7,452567.1,449266.1
111,Marshall Islands,MHL,0.0,0.0,80.2,85.0,88.6,92.7,93.6,93.3,95.5,95.5,102.9,106.5,116.3,114.2,128.5,136.8,138.3,141.4,133.2,136.6,140.1,140.5,138.6,142.7,145.5,150.1,175.6,179.5,179.0,179.5
112,North Macedonia,MKD,8591.3,8383.7,8544.9,8844.8,8548.7,8518.2,10060.3,8987.6,9838.3,9091.9,8756.6,8923.4,8370.3,9137.0,8839.3,9233.5,9219.3,9698.2,9479.1,8867.9,8644.6,9516.2,9048.1,8144.3,7699.4,7405.9,7296.1,7787.9,7302.4,8302.6
113,Mali,MLI,8.211,8.198,8.186,8.173,6.121,5.296,4.881,12.19,0.0,0.0,1406.3,1610.0,1397.8,1398.0,1475.0,1649.8,1890.5,2069.0,2084.7,2511.6,2783.6,3122.6,3106.1,3217.5,3376.0,3652.2,4666.3,5178.7,5473.7,5833.8
114,Malta,MLT,2314.6,2210.6,2169.1,2806.3,2507.0,2378.8,2324.3,2469.6,2374.5,2409.2,2129.2,2489.1,2318.4,2608.0,2598.0,2626.4,2650.6,2715.6,2724.3,2509.9,2586.6,2573.1,2715.6,2371.5,2356.3,1657.1,1352.3,1521.2,1552.5,1658.6
115,Myanmar,MMR,4083.0,4015.2,4278.2,4813.6,5647.4,6936.6,7309.6,7247.9,7913.0,8709.2,9440.5,8351.8,8302.1,10486.6,10150.0,10721.6,9973.6,10392.7,7898.2,7494.1,8131.3,8692.9,11964.0,13595.7,17038.0,19037.2,21860.8,32495.9,32942.3,36718.2
116,Montenegro,MNE,1915.34,1355.041,1483.274,1293.62,1256.653,1327.336,1552.994,1669.797,1757.58,1211.858,1520.843,1667.268,1766.249,1889.193,2041.278,2004.8,2179.3,2098.4,2693.3,1747.5,2584.2,2535.9,2331.6,2267.3,2218.4,2359.1,2150.7,2267.0,2500.3,2601.1
117,Mongolia,MNG,12968.1,14758.07,12858.42,11852.58,10323.84,10275.47,8690.27,8518.94,8548.7,8606.58,8996.67,8970.4,9604.46,9312.16,9561.28,11058.15,12419.2,13021.5,12974.4,13638.49,14311.1,15729.4,17141.5,18384.13,18122.0,17300.6,18172.8,19575.5,21545.7,23074.1
118,Mozambique,MOZ,1117.23,936.09,1097.38,1288.573,1096.88,1172.64,1161.72,1287.66,1241.68,1233.76,1426.9,1411.5,1570.9,1904.6,1910.0,1709.1,1861.0,2230.7,2238.7,2494.3,2680.6,3351.7,3679.1,4204.7,4861.6,5516.6,7282.0,7207.2,6948.1,7495.1
119,Mauritania,MRT,944.3,978.9,1013.6,1048.0,1067.1,1174.7,1228.5,1228.7,1244.1,1301.7,1267.5,1404.6,1549.0,1478.1,1639.1,1507.8,1727.1,1987.1,1899.5,2354.2,2402.2,2463.2,2729.3,2594.8,2902.6,3558.2,3262.5,3485.7,3685.2,3949.1
120,Mauritius,MUS,1164.1,1251.6,1323.3,1469.1,1514.2,1551.5,1614.1,1624.2,1791.6,2198.4,2431.9,2565.6,2612.6,2748.6,2770.3,2961.8,3304.2,3395.2,3466.8,3423.3,3661.8,3639.0,3725.0,3818.0,3949.4,3960.9,4035.5,4174.4,4133.9,4173.7
121,Malawi,MWI,554.84,637.39,633.54,717.5,737.78,747.43,737.52,774.99,746.94,794.02,712.67,684.29,682.12,747.32,768.45,763.08,784.05,830.14,960.86,981.15,885.7,929.52,946.96,976.33,846.8,925.0,1124.2,1187.06,1384.0,1453.7
122,Malaysia,MYS,54615.9,65096.1,67174.6,73044.4,79739.2,86309.9,98644.6,106015.1,105685.1,114454.6,124355.8,129458.6,136377.9,144488.9,158271.9,167419.3,174100.8,189938.7,202905.5,181928.6,200220.9,202740.2,205809.7,223662.4,236653.4,236537.3,235963.3,227617.9,244407.3,253266.5
123,Namibia,NAM,0.0,1117.9,1218.1,1414.6,1636.2,1773.4,1923.7,1973.5,2017.6,1979.0,1942.3,2459.7,2128.6,2265.8,2379.6,2525.5,2534.7,2619.7,2949.3,3019.5,3129.6,3326.4,3526.8,3785.2,3948.3,4198.4,4126.9,4266.5,4225.1,4216.0
124,Niger,NER,568.411,539.298,503.67,573.65,549.43,528.72,613.4,615.49,667.97,653.55,667.17,665.63,696.66,760.67,794.29,759.56,753.94,819.96,863.94,1084.57,1371.24,1405.04,1894.88,1967.19,2146.137,2112.76,2108.56,1913.56,1953.25,2148.95
125,Nigeria,NGA,72771.5,81929.1,91809.6,86240.3,78328.7,86167.8,100231.1,98650.5,88703.0,87019.9,97218.4,101948.5,92240.1,100997.8,98727.6,98721.6,88769.9,81124.6,86933.9,76949.2,90057.1,94998.0,95336.5,108133.4,114832.0,107762.8,110833.9,108497.8,109885.2,115278.1
126,Nicaragua,NIC,1933.9,1919.1,2235.4,2198.7,2525.4,2652.7,2816.6,3020.1,3519.2,3541.6,3768.0,3925.5,4062.9,4562.7,4531.9,4338.7,4547.6,4696.3,4503.0,4394.5,4513.2,4766.2,4686.0,4473.3,4758.6,5271.2,5379.7,5475.4,5114.0,5236.1
127,Netherlands,NLD,148378.9,154508.4,153252.9,158154.8,157259.2,164106.4,173623.4,166310.9,166734.4,161446.1,162096.7,167116.1,167429.4,170362.8,172116.5,167926.0,163702.7,164550.6,165221.9,160488.3,171110.5,158768.0,157473.4,157090.2,149793.4,157410.6,158535.4,155757.8,151363.1,146341.0
128,Norway,NOR,29305.4,27325.3,30197.9,32428.6,34412.4,34389.2,34597.1,36543.5,37887.5,39699.7,34293.6,34717.8,34366.3,37169.9,37340.3,36351.3,37195.5,37746.8,36871.5,37425.5,41413.7,39601.6,38490.0,39503.6,39113.4,39495.0,38764.5,37716.6,37593.4,35946.4
129,Nepal,NPL,938.8,1182.25,1234.16,1409.8,1744.5,1895.7,1959.1,2191.37,2315.7,3123.7,3221.0,3464.6,2786.7,3021.8,2809.6,3188.6,2616.1,2693.6,2994.9,3882.8,4640.9,5199.2,5997.8,6087.8,7132.2,7186.2,10411.7,12483.3,15190.8,13448.2
130,Nauru,NRU,126.3,126.6,120.7,114.5,111.4,108.4,102.1,102.4,99.5,93.4,88.1,80.7,78.1,68.8,69.0,72.0,48.8,44.3,42.3,40.2,42.5,40.0,41.9,47.4,51.1,55.9,63.2,67.3,64.0,64.2
131,New Zealand,NZL,22310.7,22629.7,24380.0,23960.3,24225.9,24325.8,25412.8,27689.0,27180.8,28612.9,29455.0,31618.8,31543.1,33397.6,32836.1,34232.2,34265.9,33270.5,34165.4,31169.7,31049.3,30290.7,32107.4,31885.5,31970.7,32281.2,31185.7,32927.4,32355.4,34008.7
132,Oman,OMN,11919.0,15720.6,14921.9,15175.2,16194.9,18869.5,19382.0,20022.9,19518.3,21978.1,25114.0,28031.2,29970.9,31699.1,31255.6,31013.0,39186.1,42261.4,41313.5,43594.2,47075.6,53619.5,60548.4,63014.3,66385.5,70130.6,72126.3,71926.0,75603.6,76026.8
133,Pakistan,PAK,59026.0,60305.8,66977.8,73749.6,76253.6,82737.2,85821.1,89362.5,90190.3,98773.3,98374.1,99837.2,102325.6,105663.5,118650.6,121672.7,132480.2,146256.3,142164.2,145137.9,140618.6,141700.0,143809.1,146063.7,154235.2,164132.3,181113.3,198828.7,187313.6,190570.8
134,Panama,PAN,2692.9,3124.7,3635.4,3795.2,4036.9,4355.5,4406.3,4637.5,5721.6,5012.9,5282.7,6216.5,5410.0,5525.3,5609.5,7116.4,7490.3,7484.3,7297.5,8698.5,9190.6,9994.1,10461.6,10252.3,10758.1,10699.1,10768.7,10128.6,10058.4,13344.2
135,Peru,PER,20875.5,20266.8,21034.0,21801.5,22538.3,25650.1,28062.4,27959.1,26970.5,29072.5,28634.3,26537.3,27731.1,27157.8,31237.2,31291.9,30843.8,33808.4,38292.6,41170.6,44998.5,48427.5,48120.7,49752.0,53167.9,54553.7,56860.4,54274.3,54590.0,56746.3
136,Philippines,PHL,41076.7,40647.0,44017.9,47795.7,51513.4,61747.5,67220.5,74791.3,74219.3,71575.2,72104.9,70482.2,71571.1,73633.1,75139.8,76669.7,69466.0,73223.2,75147.3,76295.5,81932.4,82625.2,86183.1,95504.2,101822.5,111005.4,121960.7,133500.4,138568.0,145418.6
137,Palau,PLW,0.0,0.0,197.6,198.2,198.6,197.7,199.0,201.9,203.4,204.0,211.8,216.1,217.5,216.0,234.6,260.9,253.1,238.8,212.9,203.5,213.7,211.6,221.3,221.8,219.8,206.1,249.2,256.1,250.9,251.7
138,Papua New Guinea,PNG,2168.6,2176.6,2179.8,2212.7,2056.1,2132.1,2232.4,2401.9,2653.4,2603.3,2828.7,3388.1,3612.6,4077.0,4947.0,4929.4,4778.1,5045.2,4759.4,5025.1,5018.8,5156.7,4890.8,5239.7,5887.2,6511.2,7664.4,7609.7,7559.2,7582.0
139,Poland,POL,350214.6,351624.9,343368.4,344016.4,339752.2,340003.8,355320.2,344627.0,318414.1,308978.1,295774.4,293627.4,287320.3,297730.8,301854.0,301353.0,314093.0,313375.4,308325.3,297260.3,313739.1,310593.6,303351.4,298304.4,285730.0,289077.4,299802.4,312863.9,311910.1,295132.2
140,"Korea, Dem. People's Rep.",PRK,123328.5,117344.2,104693.1,96707.3,88752.6,83420.3,74007.5,67517.9,60938.6,66575.4,71822.9,74385.1,71198.0,72737.2,74322.7,77588.2,78939.1,65633.8,72831.5,55361.9,51620.8,37098.9,38483.4,27629.1,31225.3,25102.5,29998.3,54287.0,50528.3,56042.4
141,Portugal,PRT,41068.6,42767.7,46774.0,45792.8,47302.9,50693.2,48742.5,50931.6,55600.6,62207.6,61661.2,61383.6,65604.9,60523.6,62128.8,65473.8,60448.0,58797.6,56844.4,56299.6,50937.3,49867.9,48220.3,46555.2,45931.1,49851.9,48757.4,53331.0,49504.6,44638.6
142,Paraguay,PRY,2072.2,2020.3,2474.6,2817.6,3335.1,3781.2,3723.0,4107.2,4266.9,4266.3,3524.3,3614.8,3775.4,3937.6,3973.7,3698.5,3954.6,3720.5,4323.2,4567.9,5043.3,5218.0,5177.4,5301.2,5628.0,6367.5,7182.1,8061.6,8472.2,8213.7
143,Qatar,QAT,12543.4,14984.8,14677.6,16614.4,18490.5,19047.4,20941.6,25391.5,26501.7,29001.3,28664.9,28649.5,32495.1,34743.1,37073.3,38535.7,43771.4,49833.3,53042.7,54066.6,60584.3,68192.9,75078.9,76171.4,81664.2,84776.3,86919.8,87540.2,86416.9,91967.4
144,Romania,ROU,172633.6,142755.2,126185.7,117700.1,115163.7,120876.0,124207.1,113608.4,99538.2,84990.9,89021.6,95230.0,93739.2,98144.4,95345.7,94714.2,99260.6,96734.7,95421.4,80711.5,77617.3,84064.9,81847.0,72093.7,71542.1,73317.5,71588.2,74210.7,75193.7,73948.3
145,Russian Federation,RUS,2163533.0,2136444.0,2030812.0,1880246.0,1685048.0,1635486.0,1601178.0,1489508.0,1487966.0,1523723.0,1563847.0,1567174.0,1565336.0,1609999.0,1600980.0,1611984.0,1654853.0,1658151.0,1655193.0,1546668.0,1617829.0,1699085.0,1675757.0,1632681.0,1611961.0,1592560.0,1571518.0,1594551.0,1661001.0,1703590.0
146,Rwanda,RWA,549.425,497.496,504.637,507.896,466.248,458.85,481.07,507.059,505.043,528.71,542.955,557.73,557.763,549.213,555.203,552.123,552.52,579.017,564.656,589.137,604.777,678.492,748.092,813.665,863.125,984.592,1163.59,1192.259,1287.43,1332.816
147,Saudi Arabia,SAU,171407.1,187931.5,202038.1,203256.5,206361.0,204832.0,217654.0,220074.5,233900.4,239521.9,249656.5,254085.8,272252.7,284830.1,299891.0,315294.9,335436.2,354619.4,389715.4,406528.6,446133.4,463765.6,492468.1,503214.7,540521.2,565191.2,561230.9,545070.8,521256.8,523778.5
148,Sudan,SDN,5365.69,4803.48,4530.7,3210.8,4696.41,4507.9,4307.1,5244.9,4767.34,5305.12,5690.74,6254.93,7713.9,7931.9,8827.8,10496.0,12897.05,13963.4,14953.16,15480.7,16421.0,15923.7,15796.7,15216.3,16115.1,18708.1,21130.8,20961.6,20861.9,20622.8
149,Senegal,SEN,2326.3,2334.7,2568.3,2505.6,2606.2,2761.2,2927.3,3215.0,3597.4,3960.7,4063.7,4455.4,4579.6,4486.4,5390.2,5666.2,5569.4,6202.1,6436.1,6666.2,7026.2,7571.4,7454.6,8013.0,8572.0,9285.5,10132.8,9800.8,10176.6,10616.6
150,Singapore,SGP,28970.0,30474.9,31410.9,36164.2,37978.8,37581.9,38520.1,38161.6,37047.1,37802.1,42117.5,42031.3,41290.8,38157.7,39618.8,36901.4,37171.6,38286.0,38423.6,38831.8,42413.6,44766.9,43692.3,43912.3,44398.5,45431.9,46100.8,49141.3,47397.0,47378.6
151,Solomon Islands,SLB,152.9,160.1,168.3,177.3,190.0,196.9,206.0,213.4,220.6,228.1,235.7,246.1,258.0,269.3,308.3,339.1,336.4,335.3,323.2,331.7,341.1,354.2,354.4,390.2,344.0,311.9,357.3,354.7,356.4,357.5
152,Sierra Leone,SLE,317.2,341.4,324.6,326.5,349.7,235.6,310.0,228.6,247.4,197.0,332.4,441.6,496.7,549.0,531.5,446.0,590.4,502.9,519.1,517.2,559.4,735.3,860.2,1038.9,1146.6,907.8,932.5,939.5,855.2,898.9
153,El Salvador,SLV,2383.3,3066.3,3353.9,3923.3,4459.3,4961.4,4389.9,5319.2,5666.2,5606.0,5631.6,5868.6,5935.3,6510.2,6676.8,6836.3,7235.0,7629.0,6909.8,6676.8,6539.2,6778.7,6771.6,6455.8,6592.2,7001.5,7171.6,6383.7,6810.4,7797.8
154,Somalia,SOM,733.12,705.299,682.33,641.22,631.6,596.89,574.0,545.3,517.8,498.0,485.3,508.5,570.0,575.9,576.3,580.0,581.5,623.2,618.3,613.8,630.4,632.9,629.7,654.5,651.0,650.7,658.3,658.6,659.2,693.7
155,Serbia,SRB,61906.5,52202.4,47991.9,42718.1,38904.6,44548.9,51652.1,56314.9,56209.7,40010.1,43985.4,45002.8,48581.2,52145.0,56345.3,50685.1,53009.0,51463.6,49825.9,46874.8,47103.9,51230.2,45790.2,46472.5,38958.7,45389.2,46621.2,47339.3,46127.3,45946.1
156,South Sudan,SSD,433.885,406.424,363.402,250.506,344.484,356.079,367.368,449.752,389.947,422.901,459.821,529.084,674.322,753.349,951.984,912.013,998.668,1173.199,1239.105,1290.671,1313.25,1281.212,1418.6,1453.1,1526.0,1969.4,1730.2,1515.6,1547.5,1703.3
157,Sao Tome and Principe,STP,46.3,46.4,44.2,44.8,46.5,47.4,47.4,47.4,50.9,50.9,53.4,53.4,58.2,65.7,74.4,79.9,81.7,81.7,88.4,93.7,102.7,100.5,119.4,122.2,120.2,124.5,129.5,135.1,138.1,145.4
158,Suriname,SUR,1759.988,2045.742,2053.032,2060.322,2069.303,2087.581,2109.524,2131.466,2131.424,2149.693,1480.42,1520.56,1115.66,1233.96,1392.96,1687.26,1529.27,1411.28,1455.49,1446.77,1744.87,1952.73,2441.63,2289.81,2620.0,2724.1,2954.886,2495.63,2206.03,2648.93
159,Slovak Republic,SVK,54811.8,47938.2,46096.2,44319.9,41702.0,42370.6,42174.1,42273.5,41403.5,40660.1,38072.2,38577.0,38065.4,38331.2,37430.5,38518.3,37873.3,37190.3,37097.2,33908.9,35432.2,34116.9,32347.1,32920.4,30438.1,30753.7,31500.7,33579.0,33003.3,31076.3
160,Slovenia,SVN,13528.8,12737.4,12825.4,13556.2,13606.0,14470.0,15290.0,15725.6,15503.1,14910.0,14541.7,15380.1,15524.6,15413.0,15699.6,15916.5,16293.7,16283.4,17360.1,15509.2,15777.2,15700.8,15123.6,14548.1,13112.7,13139.7,13903.0,14123.7,14072.9,13599.8
161,Sweden,SWE,53346.2,54236.3,56745.9,56504.9,58488.8,58230.9,63647.4,57381.6,58363.4,57264.9,53277.5,52497.3,54023.7,55202.7,53593.3,50206.2,48896.3,47136.3,46149.2,42879.2,48130.9,44578.2,42138.6,40536.0,39084.6,39192.4,38782.4,38291.8,36013.1,35001.7
162,Eswatini,SWZ,555.7,563.2,583.8,592.7,613.8,625.2,456.4,592.5,615.1,682.5,692.6,610.8,615.9,627.8,630.9,656.0,650.6,664.2,628.5,699.3,653.2,657.3,683.8,751.3,749.0,765.0,843.3,886.2,914.9,963.0
163,Seychelles,SYC,152.8,174.7,175.7,187.7,206.9,203.4,238.1,277.3,293.9,307.9,292.9,323.0,351.7,341.5,382.4,381.6,388.9,404.2,417.4,447.8,443.1,408.4,426.4,415.5,467.0,511.7,576.1,580.2,581.1,611.9
164,Syrian Arab Republic,SYR,32388.0,35765.9,35151.4,35882.2,37441.6,38978.5,42022.8,42072.5,44630.7,43872.1,44400.9,44728.8,44267.2,44378.6,46364.2,57220.3,60213.8,63604.5,65275.9,60696.7,61090.6,56917.3,47027.4,30702.8,26610.1,25266.9,26342.7,29340.8,27390.5,25714.2
165,Chad,TCD,390.6,396.8,409.5,409.6,425.4,438.1,447.5,466.5,473.0,488.7,292.7,343.8,401.5,449.6,446.0,475.2,509.3,500.1,544.0,790.7,1240.4,1096.065,1857.03,2186.26,2260.3,2385.7,2207.27,2146.0,2190.8,2247.7
166,Togo,TGO,977.6,925.5,746.0,633.1,906.9,977.4,1356.6,763.7,1199.6,1708.2,1269.0,1178.1,1344.2,1833.8,1778.2,1748.1,1569.6,1503.7,1568.8,2824.7,2630.1,2515.6,2235.8,1749.0,1588.5,1825.6,2300.0,2068.9,2311.1,2365.4
167,Thailand,THA,89215.8,98069.4,107952.2,122721.7,137065.0,155783.3,174714.0,177942.8,156789.9,163786.0,164491.4,173156.6,184243.9,191925.5,210189.9,217766.8,219883.7,224591.7,227583.7,220260.1,234378.3,233598.5,250676.0,260700.9,256796.0,264002.3,261595.2,258815.5,257051.7,267089.1
168,Tajikistan,TJK,11018.2,10171.7,7686.2,5167.3,3035.37,2508.62,2240.2,2513.44,2765.715,2544.59,2200.97,2150.05,2133.81,2175.1,2597.02,2471.2,2686.5,3267.8,3041.06,2405.15,2446.9,2564.2,3015.2,3195.1,4583.6,4904.8,6094.3,7367.6,8677.1,9417.6
169,Turkmenistan,TKM,44646.3,37788.5,28099.3,26972.0,33545.0,33989.8,30609.0,30502.5,31838.6,37688.1,38507.6,39123.1,41410.8,46350.3,49365.3,50592.6,51916.6,58482.4,59279.8,52386.8,59175.1,65454.3,69014.7,70224.3,71401.2,73398.4,73337.5,73122.0,73053.1,72866.8
170,Timor-Leste,TLS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.9,167.8,196.6,208.0,204.7,204.6,210.1,234.2,242.9,251.2,299.5,458.3,529.9,524.7,601.6,613.8,613.5,615.4
171,Tonga,TON,80.0,93.1,76.9,86.3,92.3,99.0,81.0,94.2,94.9,113.9,103.0,94.8,101.9,123.7,126.4,134.8,149.3,128.0,127.3,137.4,117.2,106.9,109.0,115.1,114.5,115.8,152.0,184.0,162.4,162.9
172,Trinidad and Tobago,TTO,13153.1,13045.8,13145.9,10722.8,8792.6,8618.6,9194.9,9690.6,9924.0,9899.8,10204.6,11621.0,12678.4,15452.9,16104.5,17590.2,20062.4,20496.2,20023.3,19043.0,21455.8,22255.1,21518.9,22208.6,22036.1,21334.6,18310.7,18246.6,17779.0,17186.7
173,Tunisia,TUN,14535.5,15030.7,16109.4,16413.9,16418.8,16780.4,17315.3,17875.5,18659.8,19664.4,20697.1,21573.3,21705.5,21496.0,22480.5,22972.0,23896.6,24745.2,25251.3,25293.8,27518.0,26344.1,27787.2,27849.8,29952.9,30476.2,29606.4,29957.0,29886.5,29908.4
